Forecast_Origin,Target_Date,Model,Prediction_Type,Actual,Predicted,n_raw_features,n_trans_features,n_sel_features,n_model_used_features
2013-10-31,2013-11-30,ElasticNetNowcast,conditional_nowcast,,0.012147907524672841,287,287,287,287
2013-11-30,2013-12-31,ElasticNetNowcast,conditional_nowcast,0.008341759063761778,0.011997519166102814,287,287,287,287
2013-12-31,2014-01-31,ElasticNetNowcast,conditional_nowcast,,0.012092699844045906,287,287,287,287
2014-01-31,2014-02-28,ElasticNetNowcast,conditional_nowcast,,0.012152720385439703,287,287,287,287
2014-02-28,2014-03-31,ElasticNetNowcast,conditional_nowcast,0.011840672263159213,0.01221087599110375,287,287,287,287
2014-03-31,2014-04-30,ElasticNetNowcast,conditional_nowcast,,0.013003534191362616,287,287,287,287
2014-04-30,2014-05-31,ElasticNetNowcast,conditional_nowcast,,0.012598726621856828,287,287,287,287
2014-05-31,2014-06-30,ElasticNetNowcast,conditional_nowcast,0.008526458785761193,0.01219921225619839,287,287,287,287
2014-06-30,2014-07-31,ElasticNetNowcast,conditional_nowcast,,0.011946413918538165,287,287,287,287
2014-07-31,2014-08-31,ElasticNetNowcast,conditional_nowcast,,0.01199234362404506,287,287,287,287
2014-08-31,2014-09-30,ElasticNetNowcast,conditional_nowcast,0.004298466337084861,0.012037835871693018,287,287,287,287
2014-09-30,2014-10-31,ElasticNetNowcast,conditional_nowcast,,0.012226412517466399,287,287,287,287
2014-10-31,2014-11-30,ElasticNetNowcast,conditional_nowcast,,0.012221961212077364,287,287,287,287
2014-11-30,2014-12-31,ElasticNetNowcast,conditional_nowcast,0.0026067191701839576,0.012217494991610107,287,287,287,287
2014-12-31,2015-01-31,ElasticNetNowcast,conditional_nowcast,,0.02356383630849562,287,287,287,287
2015-01-31,2015-02-28,ElasticNetNowcast,conditional_nowcast,,0.01735174639407682,287,287,287,287
2015-02-28,2015-03-31,ElasticNetNowcast,conditional_nowcast,0.0085772952373393,0.011484344470408494,287,287,287,287
2015-03-31,2015-04-30,ElasticNetNowcast,conditional_nowcast,,0.011284547685699564,287,287,287,287
2015-04-30,2015-05-31,ElasticNetNowcast,conditional_nowcast,,0.011022793537513356,287,287,287,287
2015-05-31,2015-06-30,ElasticNetNowcast,conditional_nowcast,0.010133108168814964,0.010760309799440707,287,287,287,287
2015-06-30,2015-07-31,ElasticNetNowcast,conditional_nowcast,,0.010546030666018663,287,287,287,287
2015-07-31,2015-08-31,ElasticNetNowcast,conditional_nowcast,,0.010480020587046378,287,287,287,287
2015-08-31,2015-09-30,ElasticNetNowcast,conditional_nowcast,0.010740129056781456,0.010413460149170922,287,287,287,287
2015-09-30,2015-10-31,ElasticNetNowcast,conditional_nowcast,,0.01178377363140355,287,287,287,287
2015-10-31,2015-11-30,ElasticNetNowcast,conditional_nowcast,,0.01178377363140355,287,287,287,287
2015-11-30,2015-12-31,ElasticNetNowcast,conditional_nowcast,0.0009816465090954907,0.01178377363140355,287,287,287,287
